date,period,time,team,type,player,assist
2017-03-05 08:00,null,null,herbtown,goal,null,null
2017-03-05 08:00,null,null,herbtown,goal,null,null
2017-03-05 08:00,null,null,herbtown,goal,null,null
2017-03-05 08:00,null,null,herbtown,goal,null,null
2017-03-05 08:00,null,null,herbtown,goal,null,null
2017-03-05 08:00,null,null,herbtown,goal,null,null
2017-03-05 09:00,null,null,belarus,goal,null,null
2017-03-05 09:00,null,null,belarus,goal,null,null
2017-03-05 09:00,null,null,belarus,goal,null,null
2017-03-05 09:00,null,null,stayner,goal,null,null
2017-03-05 09:00,null,null,stayner,goal,null,null
2017-03-05 09:00,null,null,stayner,goal,null,null
2017-03-05 09:00,null,null,stayner,goal,null,null
2017-10-15 07:00,null,null,stayner,goal,null,null
2017-10-15 07:00,null,null,stayner,goal,null,null
2017-10-15 07:00,null,null,stayner,goal,null,null
2017-10-15 07:00,null,null,stayner,goal,null,null
2017-10-15 07:00,null,null,stayner,goal,null,null
2017-10-15 07:00,null,null,stayner,goal,null,null
2017-10-15 07:00,null,null,coatescreek,goal,null,null
2017-10-15 07:00,null,null,coatescreek,goal,null,null
2017-10-15 07:00,null,null,coatescreek,goal,null,null
2017-10-15 07:00,null,null,coatescreek,goal,null,null
2017-10-15 08:00,null,null,herbtown,goal,null,null
2017-10-15 08:00,null,null,herbtown,goal,null,null
2017-10-15 08:00,null,null,herbtown,goal,null,null
2017-10-15 08:00,null,null,herbtown,goal,null,null
2017-10-15 08:00,null,null,belarus,goal,null,null
2017-10-15 08:00,null,null,belarus,goal,null,null
2017-10-15 08:00,null,null,belarus,goal,null,null
2017-10-15 08:00,null,null,belarus,goal,null,null
2017-10-15 08:00,null,null,belarus,goal,null,null
2017-10-15 08:00,null,null,belarus,goal,null,null
2017-10-15 08:00,null,null,belarus,goal,null,null
2017-10-15 08:00,null,null,belarus,goal,null,null
2017-10-15 09:00,null,null,newlowell,goal,null,null
2017-10-15 09:00,null,null,newlowell,goal,null,null
2017-10-15 09:00,null,null,cashtown,null,null,null
2017-10-22 07:00,null,null,belarus,goal,null,null
2017-10-22 07:00,null,null,belarus,goal,null,null
2017-10-22 07:00,null,null,belarus,goal,null,null
2017-10-22 07:00,null,null,belarus,goal,null,null
2017-10-22 07:00,null,null,belarus,goal,null,null
2017-10-22 07:00,null,null,cashtown,goal,null,null
2017-10-22 07:00,null,null,cashtown,goal,null,null
2017-10-22 07:00,null,null,cashtown,goal,null,null
2017-10-22 07:00,null,null,cashtown,goal,null,null
2017-10-22 07:00,null,null,cashtown,goal,null,null
2017-10-22 07:00,null,null,cashtown,goal,null,null
2017-10-22 07:00,null,null,cashtown,goal,null,null
2017-10-22 08:00,null,null,stayner,goal,null,null
2017-10-22 08:00,null,null,stayner,goal,null,null
2017-10-22 08:00,null,null,stayner,goal,null,null
2017-10-22 08:00,null,null,stayner,goal,null,null
2017-10-22 08:00,null,null,stayner,goal,null,null
2017-10-22 08:00,null,null,stayner,goal,null,null
2017-10-22 08:00,null,null,herbtown,goal,null,null
2017-10-22 08:00,null,null,herbtown,goal,null,null
2017-10-22 08:00,null,null,herbtown,goal,null,null
2017-10-22 09:00,null,null,coatescreek,goal,null,null
2017-10-22 09:00,null,null,coatescreek,goal,null,null
2017-10-22 09:00,null,null,coatescreek,goal,null,null
2017-10-22 09:00,null,null,newlowell,goal,null,null
2017-10-22 09:00,null,null,newlowell,goal,null,null
2017-10-22 09:00,null,null,newlowell,goal,null,null
2017-10-22 09:00,null,null,newlowell,goal,null,null
2017-10-22 09:00,null,null,newlowell,goal,null,null
2017-10-29 07:00,null,null,coatescreek,goal,null,null
2017-10-29 07:00,null,null,coatescreek,goal,null,null
2017-10-29 07:00,null,null,coatescreek,goal,null,null
2017-10-29 07:00,null,null,coatescreek,goal,null,null
2017-10-29 07:00,null,null,coatescreek,goal,null,null
2017-10-29 07:00,null,null,coatescreek,goal,null,null
2017-10-29 07:00,null,null,cashtown,goal,null,null
2017-10-29 07:00,null,null,cashtown,goal,null,null
2017-10-29 07:00,null,null,cashtown,goal,null,null
2017-10-29 07:00,null,null,cashtown,goal,null,null
2017-10-29 08:00,null,null,herbtown,goal,null,null
2017-10-29 08:00,null,null,herbtown,goal,null,null
2017-10-29 08:00,null,null,herbtown,goal,null,null
2017-10-29 08:00,null,null,herbtown,goal,null,null
2017-10-29 08:00,null,null,herbtown,goal,null,null
2017-10-29 08:00,null,null,newlowell,goal,null,null
2017-10-29 08:00,null,null,newlowell,goal,null,null
2017-10-29 09:00,null,null,stayner,goal,null,null
2017-10-29 09:00,null,null,belarus,goal,null,null
2017-10-29 09:00,null,null,belarus,goal,null,null
2017-10-29 09:00,null,null,belarus,goal,null,null
2017-10-29 09:00,null,null,belarus,goal,null,null
2017-11-12 07:00,null,null,belarus,goal,null,null
2017-11-12 07:00,null,null,belarus,goal,null,null
2017-11-12 07:00,null,null,belarus,goal,null,null
2017-11-12 07:00,null,null,belarus,goal,null,null
2017-11-12 07:00,null,null,belarus,goal,null,null
2017-11-12 07:00,null,null,belarus,goal,null,null
2017-11-12 07:00,null,null,belarus,goal,null,null
2017-11-12 07:00,null,null,newlowell,goal,null,null
2017-11-12 07:00,null,null,newlowell,goal,null,null
2017-11-12 07:00,null,null,newlowell,goal,null,null
2017-11-12 08:00,null,null,stayner,goal,null,null
2017-11-12 08:00,null,null,stayner,goal,null,null
2017-11-12 08:00,null,null,stayner,goal,null,null
2017-11-12 08:00,null,null,stayner,goal,null,null
2017-11-12 08:00,null,null,cashtown,null,null,null
2017-11-12 09:00,null,null,coatescreek,goal,null,null
2017-11-12 09:00,null,null,coatescreek,goal,null,null
2017-11-12 09:00,null,null,coatescreek,goal,null,null
2017-11-12 09:00,null,null,coatescreek,goal,null,null
2017-11-12 09:00,null,null,coatescreek,goal,null,null
2017-11-12 09:00,null,null,coatescreek,goal,null,null
2017-11-12 09:00,null,null,coatescreek,goal,null,null
2017-11-12 09:00,null,null,coatescreek,goal,null,null
2017-11-12 09:00,null,null,herbtown,goal,null,null
2017-11-12 09:00,null,null,herbtown,goal,null,null
2017-11-12 09:00,null,null,herbtown,goal,null,null
2017-11-12 09:00,null,null,herbtown,goal,null,null
2017-11-19 07:00,null,null,herbtown,goal,null,null
2017-11-19 07:00,null,null,belarus,goal,null,null
2017-11-19 07:00,null,null,belarus,goal,null,null
2017-11-19 07:00,null,null,belarus,goal,null,null
2017-11-19 07:00,null,null,belarus,goal,null,null
2017-11-19 07:00,null,null,belarus,goal,null,null
2017-11-19 08:00,null,null,newlowell,goal,null,null
2017-11-19 08:00,null,null,newlowell,goal,null,null
2017-11-19 08:00,null,null,newlowell,goal,null,null
2017-11-19 08:00,null,null,newlowell,goal,null,null
2017-11-19 08:00,null,null,newlowell,goal,null,null
2017-11-19 08:00,null,null,newlowell,goal,null,null
2017-11-19 08:00,null,null,cashtown,goal,null,null
2017-11-19 08:00,null,null,cashtown,goal,null,null
2017-11-19 09:00,null,null,stayner,goal,null,null
2017-11-19 09:00,null,null,stayner,goal,null,null
2017-11-19 09:00,null,null,stayner,goal,null,null
2017-11-19 09:00,null,null,coatescreek,goal,null,null
2017-11-19 09:00,null,null,coatescreek,goal,null,null
2017-11-19 09:00,null,null,coatescreek,goal,null,null
2017-11-19 09:00,null,null,coatescreek,goal,null,null
2017-11-19 09:00,null,null,coatescreek,goal,null,null
2017-11-26 07:00,null,null,stayner,goal,null,null
2017-11-26 07:00,null,null,stayner,goal,null,null
2017-11-26 07:00,null,null,stayner,goal,null,null
2017-11-26 07:00,null,null,stayner,goal,null,null
2017-11-26 07:00,null,null,stayner,goal,null,null
2017-11-26 07:00,null,null,stayner,goal,null,null
2017-11-26 07:00,null,null,stayner,goal,null,null
2017-11-26 07:00,null,null,herbtown,goal,null,null
2017-11-26 07:00,null,null,herbtown,goal,null,null
2017-11-26 08:00,null,null,coatescreek,goal,null,null
2017-11-26 08:00,null,null,coatescreek,goal,null,null
2017-11-26 08:00,null,null,coatescreek,goal,null,null
2017-11-26 08:00,null,null,coatescreek,goal,null,null
2017-11-26 08:00,null,null,coatescreek,goal,null,null
2017-11-26 08:00,null,null,coatescreek,goal,null,null
2017-11-26 08:00,null,null,coatescreek,goal,null,null
2017-11-26 08:00,null,null,newlowell,goal,null,null
2017-11-26 09:00,null,null,belarus,goal,null,null
2017-11-26 09:00,null,null,belarus,goal,null,null
2017-11-26 09:00,null,null,belarus,goal,null,null
2017-11-26 09:00,null,null,belarus,goal,null,null
2017-11-26 09:00,null,null,belarus,goal,null,null
2017-11-26 09:00,null,null,belarus,goal,null,null
2017-11-26 09:00,null,null,belarus,goal,null,null
2017-11-26 09:00,null,null,cashtown,goal,null,null
2017-11-26 09:00,null,null,cashtown,goal,null,null
2017-11-26 09:00,null,null,cashtown,goal,null,null
2017-11-26 09:00,null,null,cashtown,goal,null,null
2017-11-05 07:00,null,null,stayner,goal,null,null
2017-11-05 07:00,null,null,stayner,goal,null,null
2017-11-05 07:00,null,null,stayner,goal,null,null
2017-11-05 07:00,null,null,stayner,goal,null,null
2017-11-05 07:00,null,null,stayner,goal,null,null
2017-11-05 07:00,null,null,stayner,goal,null,null
2017-11-05 07:00,null,null,newlowell,goal,null,null
2017-11-05 08:00,null,null,coatescreek,goal,null,null
2017-11-05 08:00,null,null,coatescreek,goal,null,null
2017-11-05 08:00,null,null,coatescreek,goal,null,null
2017-11-05 08:00,null,null,coatescreek,goal,null,null
2017-11-05 08:00,null,null,coatescreek,goal,null,null
2017-11-05 08:00,null,null,coatescreek,goal,null,null
2017-11-05 08:00,null,null,coatescreek,goal,null,null
2017-11-05 08:00,null,null,coatescreek,goal,null,null
2017-11-05 08:00,null,null,coatescreek,goal,null,null
2017-11-05 08:00,null,null,coatescreek,goal,null,null
2017-11-05 08:00,null,null,belarus,goal,null,null
2017-11-05 08:00,null,null,belarus,goal,null,null
2017-11-05 08:00,null,null,belarus,goal,null,null
2017-11-05 08:00,null,null,belarus,goal,null,null
2017-11-05 08:00,null,null,belarus,goal,null,null
2017-11-05 08:00,null,null,belarus,goal,null,null
2017-11-05 09:00,null,null,herbtown,goal,null,null
2017-11-05 09:00,null,null,herbtown,goal,null,null
2017-11-05 09:00,null,null,cashtown,goal,null,null
2017-11-05 09:00,null,null,cashtown,goal,null,null
2017-11-05 09:00,null,null,cashtown,goal,null,null
2017-11-05 09:00,null,null,cashtown,goal,null,null
2017-11-05 09:00,null,null,cashtown,goal,null,null
2017-11-05 09:00,null,null,cashtown,goal,null,null
2017-12-10 07:00,null,null,coatescreek,goal,null,null
2017-12-10 07:00,null,null,coatescreek,goal,null,null
2017-12-10 07:00,null,null,coatescreek,goal,null,null
2017-12-10 07:00,null,null,coatescreek,goal,null,null
2017-12-10 07:00,null,null,coatescreek,goal,null,null
2017-12-10 07:00,null,null,coatescreek,goal,null,null
2017-12-10 07:00,null,null,belarus,goal,null,null
2017-12-10 07:00,null,null,belarus,goal,null,null
2017-12-10 07:00,null,null,belarus,goal,null,null
2017-12-10 07:00,null,null,belarus,goal,null,null
2017-12-10 08:00,null,null,herbtown,goal,null,null
2017-12-10 08:00,null,null,herbtown,goal,null,null
2017-12-10 08:00,null,null,herbtown,goal,null,null
2017-12-10 08:00,null,null,herbtown,goal,null,null
2017-12-10 08:00,null,null,herbtown,goal,null,null
2017-12-10 08:00,null,null,herbtown,goal,null,null
2017-12-10 08:00,null,null,herbtown,goal,null,null
2017-12-10 08:00,null,null,herbtown,goal,null,null
2017-12-10 08:00,null,null,cashtown,goal,null,null
2017-12-10 08:00,null,null,cashtown,goal,null,null
2017-12-10 08:00,null,null,cashtown,goal,null,null
2017-12-10 08:00,null,null,cashtown,goal,null,null
2017-12-10 09:00,null,null,stayner,goal,null,null
2017-12-10 09:00,null,null,stayner,goal,null,null
2017-12-10 09:00,null,null,stayner,goal,null,null
2017-12-10 09:00,null,null,stayner,goal,null,null
2017-12-10 09:00,null,null,stayner,goal,null,null
2017-12-10 09:00,null,null,newlowell,goal,null,null
2017-12-10 09:00,null,null,newlowell,goal,null,null
2017-12-17 07:00,null,null,stayner,goal,null,null
2017-12-17 07:00,null,null,stayner,goal,null,null
2017-12-17 07:00,null,null,stayner,goal,null,null
2017-12-17 07:00,null,null,stayner,goal,null,null
2017-12-17 07:00,null,null,stayner,goal,null,null
2017-12-17 07:00,null,null,stayner,goal,null,null
2017-12-17 07:00,null,null,cashtown,goal,null,null
2017-12-17 07:00,null,null,cashtown,goal,null,null
2017-12-17 07:00,null,null,cashtown,goal,null,null
2017-12-17 07:00,null,null,cashtown,goal,null,null
2017-12-17 07:00,null,null,cashtown,goal,null,null
2017-12-17 08:00,null,null,coatescreek,goal,null,null
2017-12-17 08:00,null,null,coatescreek,goal,null,null
2017-12-17 08:00,null,null,coatescreek,goal,null,null
2017-12-17 08:00,null,null,coatescreek,goal,null,null
2017-12-17 08:00,null,null,coatescreek,goal,null,null
2017-12-17 08:00,null,null,coatescreek,goal,null,null
2017-12-17 08:00,null,null,herbtown,goal,null,null
2017-12-17 08:00,null,null,herbtown,goal,null,null
2017-12-17 08:00,null,null,herbtown,goal,null,null
2017-12-17 09:00,null,null,belarus,goal,null,null
2017-12-17 09:00,null,null,newlowell,goal,null,null
2017-12-17 09:00,null,null,newlowell,goal,null,null
2017-12-17 09:00,null,null,newlowell,goal,null,null
2017-12-17 09:00,null,null,newlowell,goal,null,null
2017-12-17 09:00,null,null,newlowell,goal,null,null
2017-12-17 09:00,null,null,newlowell,goal,null,null
2017-12-03 07:00,null,null,herbtown,goal,null,null
2017-12-03 07:00,null,null,herbtown,goal,null,null
2017-12-03 07:00,null,null,herbtown,goal,null,null
2017-12-03 07:00,null,null,herbtown,goal,null,null
2017-12-03 07:00,null,null,herbtown,goal,null,null
2017-12-03 07:00,null,null,herbtown,goal,null,null
2017-12-03 07:00,null,null,herbtown,goal,null,null
2017-12-03 07:00,null,null,herbtown,goal,null,null
2017-12-03 07:00,null,null,newlowell,goal,null,null
2017-12-03 07:00,null,null,newlowell,goal,null,null
2017-12-03 07:00,null,null,newlowell,goal,null,null
2017-12-03 07:00,null,null,newlowell,goal,null,null
2017-12-03 07:00,null,null,newlowell,goal,null,null
2017-12-03 07:00,null,null,newlowell,goal,null,null
2017-12-03 07:00,null,null,newlowell,goal,null,null
2017-12-03 07:00,null,null,newlowell,goal,null,null
2017-12-03 07:00,null,null,newlowell,goal,null,null
2017-12-03 08:00,null,null,stayner,goal,null,null
2017-12-03 08:00,null,null,stayner,goal,null,null
2017-12-03 08:00,null,null,stayner,goal,null,null
2017-12-03 08:00,null,null,stayner,goal,null,null
2017-12-03 08:00,null,null,stayner,goal,null,null
2017-12-03 08:00,null,null,stayner,goal,null,null
2017-12-03 08:00,null,null,belarus,goal,null,null
2017-12-03 08:00,null,null,belarus,goal,null,null
2017-12-03 08:00,null,null,belarus,goal,null,null
2017-12-03 09:00,null,null,coatescreek,goal,null,null
2017-12-03 09:00,null,null,coatescreek,goal,null,null
2017-12-03 09:00,null,null,coatescreek,goal,null,null
2017-12-03 09:00,null,null,coatescreek,goal,null,null
2017-12-03 09:00,null,null,cashtown,goal,null,null
2017-12-03 09:00,null,null,cashtown,goal,null,null
2017-12-03 09:00,null,null,cashtown,goal,null,null
2018-01-14 07:00,null,null,coatescreek,goal,null,null
2018-01-14 07:00,null,null,newlowell,goal,null,null
2018-01-14 07:00,null,null,newlowell,goal,null,null
2018-01-14 07:00,null,null,newlowell,goal,null,null
2018-01-14 07:00,null,null,newlowell,goal,null,null
2018-01-14 07:00,null,null,newlowell,goal,null,null
2018-01-14 08:00,null,null,belarus,goal,null,null
2018-01-14 08:00,null,null,belarus,goal,null,null
2018-01-14 08:00,null,null,belarus,goal,null,null
2018-01-14 08:00,null,null,belarus,goal,null,null
2018-01-14 08:00,null,null,belarus,goal,null,null
2018-01-14 08:00,null,null,cashtown,goal,null,null
2018-01-14 08:00,null,null,cashtown,goal,null,null
2018-01-14 08:00,null,null,cashtown,goal,null,null
2018-01-14 08:00,null,null,cashtown,goal,null,null
2018-01-14 08:00,null,null,cashtown,goal,null,null
2018-01-14 09:00,null,null,stayner,goal,null,null
2018-01-14 09:00,null,null,stayner,goal,null,null
2018-01-14 09:00,null,null,stayner,goal,null,null
2018-01-14 09:00,null,null,stayner,goal,null,null
2018-01-14 09:00,null,null,stayner,goal,null,null
2018-01-14 09:00,null,null,stayner,goal,null,null
2018-01-14 09:00,null,null,herbtown,goal,null,null
2018-01-14 09:00,null,null,herbtown,goal,null,null
2018-01-21 07:00,null,null,stayner,goal,null,null
2018-01-21 07:00,null,null,stayner,goal,null,null
2018-01-21 07:00,null,null,stayner,goal,null,null
2018-01-21 07:00,null,null,stayner,goal,null,null
2018-01-21 07:00,null,null,stayner,goal,null,null
2018-01-21 07:00,null,null,belarus,goal,null,null
2018-01-21 07:00,null,null,belarus,goal,null,null
2018-01-21 07:00,null,null,belarus,goal,null,null
2018-01-21 08:00,null,null,coatescreek,goal,null,null
2018-01-21 08:00,null,null,coatescreek,goal,null,null
2018-01-21 08:00,null,null,coatescreek,goal,null,null
2018-01-21 08:00,null,null,coatescreek,goal,null,null
2018-01-21 08:00,null,null,coatescreek,goal,null,null
2018-01-21 08:00,null,null,coatescreek,goal,null,null
2018-01-21 08:00,null,null,coatescreek,goal,null,null
2018-01-21 08:00,null,null,cashtown,goal,null,null
2018-01-21 08:00,null,null,cashtown,goal,null,null
2018-01-21 08:00,null,null,cashtown,goal,null,null
2018-01-21 09:00,null,null,herbtown,goal,null,null
2018-01-21 09:00,null,null,herbtown,goal,null,null
2018-01-21 09:00,null,null,herbtown,goal,null,null
2018-01-21 09:00,null,null,herbtown,goal,null,null
2018-01-21 09:00,null,null,herbtown,goal,null,null
2018-01-21 09:00,null,null,herbtown,goal,null,null
2018-01-21 09:00,null,null,newlowell,goal,null,null
2018-01-21 09:00,null,null,newlowell,goal,null,null
2018-01-21 09:00,null,null,newlowell,goal,null,null
2018-01-21 09:00,null,null,newlowell,goal,null,null
2018-01-21 09:00,null,null,newlowell,goal,null,null
2018-01-21 09:00,null,null,newlowell,goal,null,null
2018-01-28 07:00,null,null,herbtown,goal,null,null
2018-01-28 07:00,null,null,herbtown,goal,null,null
2018-01-28 07:00,null,null,herbtown,goal,null,null
2018-01-28 07:00,null,null,herbtown,goal,null,null
2018-01-28 07:00,null,null,herbtown,goal,null,null
2018-01-28 07:00,null,null,herbtown,goal,null,null
2018-01-28 07:00,null,null,cashtown,goal,null,null
2018-01-28 07:00,null,null,cashtown,goal,null,null
2018-01-28 07:00,null,null,cashtown,goal,null,null
2018-01-28 07:00,null,null,cashtown,goal,null,null
2018-01-28 07:00,null,null,cashtown,goal,null,null
2018-01-28 08:00,null,null,stayner,goal,null,null
2018-01-28 08:00,null,null,stayner,goal,null,null
2018-01-28 08:00,null,null,stayner,goal,null,null
2018-01-28 08:00,null,null,newlowell,goal,null,null
2018-01-28 08:00,null,null,newlowell,goal,null,null
2018-01-28 08:00,null,null,newlowell,goal,null,null
2018-01-28 08:00,null,null,newlowell,goal,null,null
2018-01-28 09:00,null,null,coatescreek,goal,null,null
2018-01-28 09:00,null,null,coatescreek,goal,null,null
2018-01-28 09:00,null,null,coatescreek,goal,null,null
2018-01-28 09:00,null,null,coatescreek,goal,null,null
2018-01-28 09:00,null,null,coatescreek,goal,null,null
2018-01-28 09:00,null,null,belarus,goal,null,null
2018-01-28 09:00,null,null,belarus,goal,null,null
2018-01-28 09:00,null,null,belarus,goal,null,null
2018-01-28 09:00,null,null,belarus,goal,null,null
2018-01-28 09:00,null,null,belarus,goal,null,null
2018-01-07 07:00,null,null,newlowell,goal,null,null
2018-01-07 07:00,null,null,newlowell,goal,null,null
2018-01-07 07:00,null,null,newlowell,goal,null,null
2018-01-07 07:00,null,null,cashtown,goal,null,null
2018-01-07 07:00,null,null,cashtown,goal,null,null
2018-01-07 07:00,null,null,cashtown,goal,null,null
2018-01-07 08:00,null,null,stayner,goal,null,null
2018-01-07 08:00,null,null,coatescreek,goal,null,null
2018-01-07 08:00,null,null,coatescreek,goal,null,null
2018-01-07 08:00,null,null,coatescreek,goal,null,null
2018-01-07 08:00,null,null,coatescreek,goal,null,null
2018-01-07 09:00,null,null,herbtown,goal,null,null
2018-01-07 09:00,null,null,herbtown,goal,null,null
2018-01-07 09:00,null,null,herbtown,goal,null,null
2018-01-07 09:00,null,null,belarus,goal,null,null
2018-01-07 09:00,null,null,belarus,goal,null,null
2018-01-07 09:00,null,null,belarus,goal,null,null
2018-01-07 09:00,null,null,belarus,goal,null,null
2018-01-07 09:00,null,null,belarus,goal,null,null
2018-01-07 09:00,null,null,belarus,goal,null,null
2018-02-11 07:00,null,null,coatescreek,goal,null,null
2018-02-11 07:00,null,null,coatescreek,goal,null,null
2018-02-11 07:00,null,null,coatescreek,goal,null,null
2018-02-11 07:00,null,null,coatescreek,goal,null,null
2018-02-11 07:00,null,null,coatescreek,goal,null,null
2018-02-11 07:00,null,null,coatescreek,goal,null,null
2018-02-11 07:00,null,null,herbtown,goal,null,null
2018-02-11 07:00,null,null,herbtown,goal,null,null
2018-02-11 07:00,null,null,herbtown,goal,null,null
2018-02-11 08:00,null,null,belarus,goal,null,null
2018-02-11 08:00,null,null,belarus,goal,null,null
2018-02-11 08:00,null,null,belarus,goal,null,null
2018-02-11 08:00,null,null,belarus,goal,null,null
2018-02-11 08:00,null,null,belarus,goal,null,null
2018-02-11 08:00,null,null,belarus,goal,null,null
2018-02-11 08:00,null,null,newlowell,goal,null,null
2018-02-11 08:00,null,null,newlowell,goal,null,null
2018-02-11 08:00,null,null,newlowell,goal,null,null
2018-02-11 08:00,null,null,newlowell,goal,null,null
2018-02-11 08:00,null,null,newlowell,goal,null,null
2018-02-11 09:00,null,null,stayner,goal,null,null
2018-02-11 09:00,null,null,stayner,goal,null,null
2018-02-11 09:00,null,null,stayner,goal,null,null
2018-02-11 09:00,null,null,stayner,goal,null,null
2018-02-11 09:00,null,null,cashtown,goal,null,null
2018-02-11 09:00,null,null,cashtown,goal,null,null
2018-02-11 09:00,null,null,cashtown,goal,null,null
2018-02-11 09:00,null,null,cashtown,goal,null,null
2018-02-11 09:00,null,null,cashtown,goal,null,null
2018-02-11 09:00,null,null,cashtown,goal,null,null
2018-02-18 07:00,null,null,stayner,goal,null,null
2018-02-18 07:00,null,null,stayner,goal,null,null
2018-02-18 07:00,null,null,stayner,goal,null,null
2018-02-18 07:00,null,null,stayner,goal,null,null
2018-02-18 07:00,null,null,stayner,goal,null,null
2018-02-18 07:00,null,null,cashtown,goal,null,null
2018-02-18 07:00,null,null,cashtown,goal,null,null
2018-02-18 08:00,null,null,coatescreek,goal,null,null
2018-02-18 08:00,null,null,coatescreek,goal,null,null
2018-02-18 08:00,null,null,coatescreek,goal,null,null
2018-02-18 08:00,null,null,coatescreek,goal,null,null
2018-02-18 08:00,null,null,coatescreek,goal,null,null
2018-02-18 08:00,null,null,coatescreek,goal,null,null
2018-02-18 08:00,null,null,coatescreek,goal,null,null
2018-02-18 08:00,null,null,herbtown,goal,null,null
2018-02-18 08:00,null,null,herbtown,goal,null,null
2018-02-18 09:00,null,null,belarus,goal,null,null
2018-02-18 09:00,null,null,belarus,goal,null,null
2018-02-18 09:00,null,null,belarus,goal,null,null
2018-02-18 09:00,null,null,newlowell,goal,null,null
2018-02-18 09:00,null,null,newlowell,goal,null,null
2018-02-25 07:00,null,null,stayner,goal,null,null
2018-02-25 07:00,null,null,stayner,goal,null,null
2018-02-25 07:00,null,null,stayner,goal,null,null
2018-02-25 07:00,null,null,stayner,goal,null,null
2018-02-25 07:00,null,null,stayner,goal,null,null
2018-02-25 07:00,null,null,newlowell,goal,null,null
2018-02-25 08:00,null,null,coatescreek,goal,null,null
2018-02-25 08:00,null,null,cashtown,goal,null,null
2018-02-25 08:00,null,null,cashtown,goal,null,null
2018-02-25 08:00,null,null,cashtown,goal,null,null
2018-02-25 09:00,null,null,belarus,goal,null,null
2018-02-25 09:00,null,null,belarus,goal,null,null
2018-02-25 09:00,null,null,belarus,goal,null,null
2018-02-25 09:00,null,null,belarus,goal,null,null
2018-02-25 09:00,null,null,belarus,goal,null,null
2018-02-25 09:00,null,null,herbtown,goal,null,null
2018-02-25 09:00,null,null,herbtown,goal,null,null
2018-03-11 07:00,null,null,stayner,goal,null,null
2018-03-11 07:00,null,null,stayner,goal,null,null
2018-03-11 07:00,null,null,stayner,goal,null,null
2018-03-11 07:00,null,null,herbtown,goal,null,null
2018-03-11 07:00,null,null,herbtown,goal,null,null
2018-03-11 08:00,null,null,coatescreek,goal,null,null
2018-03-11 08:00,null,null,coatescreek,goal,null,null
2018-03-11 08:00,null,null,coatescreek,goal,null,null
2018-03-11 08:00,null,null,coatescreek,goal,null,null
2018-03-11 08:00,null,null,coatescreek,goal,null,null
2018-03-11 08:00,null,null,belarus,goal,null,null
2018-03-11 09:00,null,null,newlowell,goal,null,null
2018-03-11 09:00,null,null,newlowell,goal,null,null
2018-03-11 09:00,null,null,newlowell,goal,null,null
2018-03-11 09:00,null,null,newlowell,goal,null,null
2018-03-11 09:00,null,null,cashtown,goal,null,null
2018-03-18 07:00,null,null,belarus,goal,null,null
2018-03-18 07:00,null,null,belarus,goal,null,null
2018-03-18 07:00,null,null,cashtown,goal,null,null
2018-03-18 07:00,null,null,cashtown,goal,null,null
2018-03-18 07:00,null,null,cashtown,goal,null,null
2018-03-18 07:00,null,null,cashtown,goal,null,null
2018-03-18 08:00,null,null,coatescreek,goal,null,null
2018-03-18 08:00,null,null,coatescreek,goal,null,null
2018-03-18 08:00,null,null,coatescreek,goal,null,null
2018-03-18 08:00,null,null,stayner,goal,null,null
2018-03-18 08:00,null,null,stayner,goal,null,null
2018-03-18 09:00,null,null,newlowell,goal,null,null
2018-03-18 09:00,null,null,newlowell,goal,null,null
2018-03-18 09:00,null,null,newlowell,goal,null,null
2018-03-18 09:00,null,null,newlowell,goal,null,null
2018-03-18 09:00,null,null,newlowell,goal,null,null
2018-03-18 09:00,null,null,newlowell,goal,null,null
2018-03-18 09:00,null,null,newlowell,goal,null,null
2018-03-18 09:00,null,null,newlowell,goal,null,null
2018-03-18 09:00,null,null,newlowell,goal,null,null
2018-03-18 09:00,null,null,herbtown,goal,null,null
2018-03-18 09:00,null,null,herbtown,goal,null,null
2018-03-25 07:00,null,null,coatescreek,goal,null,null
2018-03-25 07:00,null,null,coatescreek,goal,null,null
2018-03-25 07:00,null,null,coatescreek,goal,null,null
2018-03-25 07:00,null,null,coatescreek,goal,null,null
2018-03-25 07:00,null,null,newlowell,goal,null,null
2018-03-25 07:00,null,null,newlowell,goal,null,null
2018-03-25 07:00,null,null,newlowell,goal,null,null
2018-03-25 07:00,null,null,newlowell,goal,null,null
2018-03-25 07:00,null,null,newlowell,goal,null,null
2018-03-25 08:00,null,null,stayner,goal,null,null
2018-03-25 08:00,null,null,stayner,goal,null,null
2018-03-25 08:00,null,null,stayner,goal,null,null
2018-03-25 08:00,null,null,stayner,goal,null,null
2018-03-25 08:00,null,null,stayner,goal,null,null
2018-03-25 08:00,null,null,belarus,goal,null,null
2018-03-25 08:00,null,null,belarus,goal,null,null
2018-03-04 07:00,null,null,stayner,goal,null,null
2018-03-04 07:00,null,null,stayner,goal,null,null
2018-03-04 07:00,null,null,stayner,goal,null,null
2018-03-04 07:00,null,null,belarus,goal,null,null
2018-03-04 07:00,null,null,belarus,goal,null,null
2018-03-04 07:00,null,null,belarus,goal,null,null
2018-03-04 07:00,null,null,belarus,goal,null,null
2018-03-04 07:00,null,null,belarus,goal,null,null
2018-03-04 07:00,null,null,belarus,goal,null,null
2018-03-04 08:00,null,null,coatescreek,goal,null,null
2018-03-04 08:00,null,null,coatescreek,goal,null,null
