period,time,team,type,player,assist,date
null,null,garner,goal,null,null,18-Mar-2012 08:00:00
null,null,cashtown,goal,null,null,18-Mar-2012 09:00:00
null,null,coatescreek,goal,null,null,18-Mar-2012 09:00:00
null,null,coatescreek,goal,null,null,18-Mar-2012 09:00:00
null,null,newlowell,goal,null,null,25-Mar-2012 07:00:00
null,null,garner,goal,null,null,25-Mar-2012 07:00:00
null,null,garner,goal,null,null,25-Mar-2012 07:00:00
null,null,garner,goal,null,null,25-Mar-2012 07:00:00
null,null,garner,goal,null,null,25-Mar-2012 07:00:00
null,null,garner,goal,null,null,25-Mar-2012 07:00:00
null,null,garner,goal,null,null,25-Mar-2012 07:00:00
null,null,garner,goal,null,null,25-Mar-2012 07:00:00
null,null,coatescreek,goal,null,null,25-Mar-2012 08:00:00
null,null,coatescreek,goal,null,null,25-Mar-2012 08:00:00
null,null,coatescreek,goal,null,null,25-Mar-2012 08:00:00
null,null,coatescreek,goal,null,null,25-Mar-2012 08:00:00
null,null,coatescreek,goal,null,null,25-Mar-2012 08:00:00
null,null,coatescreek,goal,null,null,25-Mar-2012 08:00:00
null,null,belarus,goal,null,null,25-Mar-2012 08:00:00
null,null,belarus,goal,null,null,25-Mar-2012 08:00:00
null,null,belarus,goal,null,null,25-Mar-2012 08:00:00
null,null,belarus,goal,null,null,25-Mar-2012 08:00:00
null,null,belarus,goal,null,null,25-Mar-2012 08:00:00
null,null,garner,goal,null,null,04-Mar-2012 07:00:00
null,null,garner,goal,null,null,04-Mar-2012 07:00:00
null,null,garner,goal,null,null,04-Mar-2012 07:00:00
null,null,garner,goal,null,null,04-Mar-2012 07:00:00
null,null,garner,goal,null,null,04-Mar-2012 07:00:00
null,null,garner,goal,null,null,04-Mar-2012 07:00:00
null,null,garner,goal,null,null,04-Mar-2012 07:00:00
null,null,garner,goal,null,null,04-Mar-2012 07:00:00
null,null,garner,goal,null,null,04-Mar-2012 07:00:00
null,null,garner,goal,null,null,04-Mar-2012 07:00:00
null,null,garner,goal,null,null,04-Mar-2012 07:00:00
null,null,garner,goal,null,null,04-Mar-2012 07:00:00
null,null,coatescreek,goal,null,null,04-Mar-2012 07:00:00
null,null,coatescreek,goal,null,null,04-Mar-2012 07:00:00
null,null,stayner,goal,null,null,04-Mar-2012 08:00:00
null,null,stayner,goal,null,null,04-Mar-2012 08:00:00
null,null,stayner,goal,null,null,04-Mar-2012 08:00:00
null,null,stayner,goal,null,null,04-Mar-2012 08:00:00
null,null,stayner,goal,null,null,04-Mar-2012 08:00:00
null,null,stayner,goal,null,null,04-Mar-2012 08:00:00
null,null,newlowell,goal,null,null,04-Mar-2012 08:00:00
null,null,newlowell,goal,null,null,04-Mar-2012 08:00:00
null,null,newlowell,goal,null,null,04-Mar-2012 08:00:00
null,null,newlowell,goal,null,null,04-Mar-2012 08:00:00
null,null,belarus,goal,null,null,04-Mar-2012 09:00:00
null,null,belarus,goal,null,null,04-Mar-2012 09:00:00
null,null,belarus,goal,null,null,04-Mar-2012 09:00:00
null,null,belarus,goal,null,null,04-Mar-2012 09:00:00
null,null,cashtown,goal,null,null,04-Mar-2012 09:00:00
null,null,cashtown,goal,null,null,04-Mar-2012 09:00:00
null,null,cashtown,goal,null,null,04-Mar-2012 09:00:00
null,null,cashtown,goal,null,null,04-Mar-2012 09:00:00
null,null,garner,goal,null,null,01-Apr-2012 07:00:00
null,null,garner,goal,null,null,01-Apr-2012 07:00:00
null,null,garner,goal,null,null,01-Apr-2012 07:00:00
null,null,garner,goal,null,null,01-Apr-2012 07:00:00
null,null,garner,goal,null,null,01-Apr-2012 07:00:00
null,null,coatescreek,goal,null,null,01-Apr-2012 07:00:00
null,null,garner,goal,null,null,13-Jan-2012 07:00:00
null,null,garner,goal,null,null,13-Jan-2012 07:00:00
null,null,garner,goal,null,null,13-Jan-2012 07:00:00
null,null,garner,goal,null,null,13-Jan-2012 07:00:00
null,null,garner,goal,null,null,13-Jan-2012 07:00:00
null,null,newlowell,goal,null,null,13-Jan-2012 07:00:00
null,null,newlowell,goal,null,null,13-Jan-2012 07:00:00
null,null,newlowell,goal,null,null,13-Jan-2012 07:00:00
null,null,newlowell,goal,null,null,13-Jan-2012 07:00:00
null,null,newlowell,goal,null,null,13-Jan-2012 07:00:00
null,null,belarus,goal,null,null,13-Jan-2012 08:00:00
null,null,belarus,goal,null,null,13-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,13-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,13-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,13-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,13-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,13-Jan-2012 08:00:00
null,null,coatescreek,goal,null,null,13-Jan-2012 09:00:00
null,null,stayner,goal,null,null,13-Jan-2012 09:00:00
null,null,coatescreek,goal,null,null,20-Jan-2012 07:00:00
null,null,coatescreek,goal,null,null,20-Jan-2012 07:00:00
null,null,cashtown,goal,null,null,20-Jan-2012 07:00:00
null,null,cashtown,goal,null,null,20-Jan-2012 07:00:00
null,null,garner,goal,null,null,20-Jan-2012 08:00:00
null,null,garner,goal,null,null,20-Jan-2012 08:00:00
null,null,garner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,stayner,goal,null,null,20-Jan-2012 08:00:00
null,null,belarus,goal,null,null,20-Jan-2012 09:00:00
null,null,belarus,goal,null,null,20-Jan-2012 09:00:00
null,null,belarus,goal,null,null,20-Jan-2012 09:00:00
null,null,belarus,goal,null,null,20-Jan-2012 09:00:00
null,null,belarus,goal,null,null,20-Jan-2012 09:00:00
null,null,belarus,goal,null,null,20-Jan-2012 09:00:00
null,null,newlowell,goal,null,null,20-Jan-2012 09:00:00
null,null,newlowell,goal,null,null,20-Jan-2012 09:00:00
null,null,newlowell,goal,null,null,20-Jan-2012 09:00:00
null,null,belarus,goal,null,null,27-Jan-2012 07:00:00
null,null,belarus,goal,null,null,27-Jan-2012 07:00:00
null,null,coatescreek,goal,null,null,27-Jan-2012 07:00:00
null,null,coatescreek,goal,null,null,27-Jan-2012 07:00:00
null,null,coatescreek,goal,null,null,27-Jan-2012 07:00:00
null,null,coatescreek,goal,null,null,27-Jan-2012 07:00:00
null,null,coatescreek,goal,null,null,27-Jan-2012 07:00:00
null,null,newlowell,goal,null,null,27-Jan-2012 08:00:00
null,null,newlowell,goal,null,null,27-Jan-2012 08:00:00
null,null,stayner,goal,null,null,27-Jan-2012 08:00:00
null,null,stayner,goal,null,null,27-Jan-2012 08:00:00
null,null,stayner,goal,null,null,27-Jan-2012 08:00:00
null,null,garner,goal,null,null,27-Jan-2012 09:00:00
null,null,garner,goal,null,null,27-Jan-2012 09:00:00
null,null,garner,goal,null,null,27-Jan-2012 09:00:00
null,null,garner,goal,null,null,27-Jan-2012 09:00:00
null,null,cashtown,goal,null,null,27-Jan-2012 09:00:00
null,null,cashtown,goal,null,null,27-Jan-2012 09:00:00
null,null,belarus,goal,null,null,06-Jan-2012 07:00:00
null,null,belarus,goal,null,null,06-Jan-2012 07:00:00
null,null,stayner,goal,null,null,06-Jan-2012 07:00:00
null,null,stayner,goal,null,null,06-Jan-2012 07:00:00
null,null,stayner,goal,null,null,06-Jan-2012 07:00:00
null,null,stayner,goal,null,null,06-Jan-2012 07:00:00
null,null,stayner,goal,null,null,06-Jan-2012 07:00:00
null,null,stayner,goal,null,null,06-Jan-2012 07:00:00
null,null,stayner,goal,null,null,06-Jan-2012 07:00:00
null,null,stayner,goal,null,null,06-Jan-2012 07:00:00
null,null,stayner,goal,null,null,06-Jan-2012 07:00:00
null,null,newlowell,goal,null,null,06-Jan-2012 08:00:00
null,null,newlowell,goal,null,null,06-Jan-2012 08:00:00
null,null,newlowell,goal,null,null,06-Jan-2012 08:00:00
null,null,newlowell,goal,null,null,06-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,06-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,06-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,06-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,06-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,06-Jan-2012 08:00:00
null,null,cashtown,goal,null,null,06-Jan-2012 08:00:00
null,null,garner,goal,null,null,06-Jan-2012 09:00:00
null,null,garner,goal,null,null,06-Jan-2012 09:00:00
null,null,garner,goal,null,null,06-Jan-2012 09:00:00
null,null,coatescreek,goal,null,null,06-Jan-2012 09:00:00
null,null,coatescreek,goal,null,null,06-Jan-2012 09:00:00
null,null,coatescreek,goal,null,null,06-Jan-2012 09:00:00
null,null,garner,goal,null,null,14-Oct-2012 07:00:00
null,null,garner,goal,null,null,14-Oct-2012 07:00:00
null,null,garner,goal,null,null,14-Oct-2012 07:00:00
null,null,garner,goal,null,null,14-Oct-2012 07:00:00
null,null,belarus,goal,null,null,14-Oct-2012 07:00:00
null,null,belarus,goal,null,null,14-Oct-2012 07:00:00
null,null,belarus,goal,null,null,14-Oct-2012 07:00:00
null,null,belarus,goal,null,null,14-Oct-2012 07:00:00
null,null,belarus,goal,null,null,14-Oct-2012 07:00:00
null,null,belarus,goal,null,null,14-Oct-2012 07:00:00
null,null,belarus,goal,null,null,14-Oct-2012 07:00:00
null,null,coatescreek,goal,null,null,14-Oct-2012 08:00:00
null,null,coatescreek,goal,null,null,14-Oct-2012 08:00:00
null,null,coatescreek,goal,null,null,14-Oct-2012 08:00:00
null,null,newlowell,goal,null,null,14-Oct-2012 08:00:00
null,null,newlowell,goal,null,null,14-Oct-2012 08:00:00
null,null,stayner,goal,null,null,14-Oct-2012 09:00:00
null,null,stayner,goal,null,null,14-Oct-2012 09:00:00
null,null,stayner,goal,null,null,14-Oct-2012 09:00:00
null,null,stayner,goal,null,null,14-Oct-2012 09:00:00
null,null,stayner,goal,null,null,14-Oct-2012 09:00:00
null,null,stayner,goal,null,null,14-Oct-2012 09:00:00
null,null,cashtown,goal,null,null,14-Oct-2012 09:00:00
null,null,cashtown,goal,null,null,14-Oct-2012 09:00:00
null,null,cashtown,goal,null,null,14-Oct-2012 09:00:00
null,null,cashtown,goal,null,null,14-Oct-2012 09:00:00
null,null,newlowell,goal,null,null,21-Oct-2012 07:00:00
null,null,newlowell,goal,null,null,21-Oct-2012 07:00:00
null,null,newlowell,goal,null,null,21-Oct-2012 07:00:00
null,null,newlowell,goal,null,null,21-Oct-2012 07:00:00
null,null,newlowell,goal,null,null,21-Oct-2012 07:00:00
null,null,newlowell,goal,null,null,21-Oct-2012 07:00:00
null,null,newlowell,goal,null,null,21-Oct-2012 07:00:00
null,null,cashtown,goal,null,null,21-Oct-2012 07:00:00
null,null,cashtown,goal,null,null,21-Oct-2012 07:00:00
null,null,cashtown,goal,null,null,21-Oct-2012 07:00:00
null,null,garner,goal,null,null,21-Oct-2012 08:00:00
null,null,garner,goal,null,null,21-Oct-2012 08:00:00
null,null,garner,goal,null,null,21-Oct-2012 08:00:00
null,null,garner,goal,null,null,21-Oct-2012 08:00:00
null,null,garner,goal,null,null,21-Oct-2012 08:00:00
null,null,garner,goal,null,null,21-Oct-2012 08:00:00
null,null,coatescreek,goal,null,null,21-Oct-2012 08:00:00
null,null,coatescreek,goal,null,null,21-Oct-2012 08:00:00
null,null,coatescreek,goal,null,null,21-Oct-2012 08:00:00
null,null,coatescreek,goal,null,null,21-Oct-2012 08:00:00
null,null,belarus,goal,null,null,21-Oct-2012 09:00:00
null,null,belarus,goal,null,null,21-Oct-2012 09:00:00
null,null,belarus,goal,null,null,21-Oct-2012 09:00:00
null,null,stayner,goal,null,null,21-Oct-2012 09:00:00
null,null,stayner,goal,null,null,21-Oct-2012 09:00:00
null,null,stayner,goal,null,null,21-Oct-2012 09:00:00
null,null,stayner,goal,null,null,21-Oct-2012 09:00:00
null,null,stayner,goal,null,null,21-Oct-2012 09:00:00
null,null,belarus,goal,null,null,28-Oct-2012 07:00:00
null,null,belarus,goal,null,null,28-Oct-2012 07:00:00
null,null,cashtown,goal,null,null,28-Oct-2012 07:00:00
null,null,cashtown,goal,null,null,28-Oct-2012 07:00:00
null,null,cashtown,goal,null,null,28-Oct-2012 07:00:00
null,null,cashtown,goal,null,null,28-Oct-2012 07:00:00
null,null,cashtown,goal,null,null,28-Oct-2012 07:00:00
null,null,cashtown,goal,null,null,28-Oct-2012 07:00:00
null,null,cashtown,goal,null,null,28-Oct-2012 07:00:00
null,null,cashtown,goal,null,null,28-Oct-2012 07:00:00
null,null,coatescreek,goal,null,null,28-Oct-2012 08:00:00
null,null,coatescreek,goal,null,null,28-Oct-2012 08:00:00
null,null,coatescreek,goal,null,null,28-Oct-2012 08:00:00
null,null,coatescreek,goal,null,null,28-Oct-2012 08:00:00
null,null,stayner,null,null,null,28-Oct-2012 08:00:00
null,null,garner,goal,null,null,28-Oct-2012 09:00:00
null,null,garner,goal,null,null,28-Oct-2012 09:00:00
null,null,garner,goal,null,null,28-Oct-2012 09:00:00
null,null,garner,goal,null,null,28-Oct-2012 09:00:00
null,null,garner,goal,null,null,28-Oct-2012 09:00:00
null,null,garner,goal,null,null,28-Oct-2012 09:00:00
null,null,newlowell,goal,null,null,28-Oct-2012 09:00:00
null,null,newlowell,goal,null,null,28-Oct-2012 09:00:00
null,null,newlowell,goal,null,null,28-Oct-2012 09:00:00
null,null,newlowell,goal,null,null,28-Oct-2012 09:00:00
null,null,newlowell,goal,null,null,28-Oct-2012 09:00:00
null,null,newlowell,goal,null,null,28-Oct-2012 09:00:00
null,null,newlowell,goal,null,null,28-Oct-2012 09:00:00
null,null,newlowell,goal,null,null,28-Oct-2012 09:00:00
null,null,newlowell,goal,null,null,11-Nov-2012 07:00:00
null,null,newlowell,goal,null,null,11-Nov-2012 07:00:00
null,null,newlowell,goal,null,null,11-Nov-2012 07:00:00
null,null,newlowell,goal,null,null,11-Nov-2012 07:00:00
null,null,stayner,goal,null,null,11-Nov-2012 07:00:00
null,null,stayner,goal,null,null,11-Nov-2012 07:00:00
null,null,garner,goal,null,null,11-Nov-2012 08:00:00
null,null,garner,goal,null,null,11-Nov-2012 08:00:00
null,null,garner,goal,null,null,11-Nov-2012 08:00:00
null,null,garner,goal,null,null,11-Nov-2012 08:00:00
null,null,garner,goal,null,null,11-Nov-2012 08:00:00
null,null,cashtown,goal,null,null,11-Nov-2012 08:00:00
null,null,cashtown,goal,null,null,11-Nov-2012 08:00:00
null,null,cashtown,goal,null,null,11-Nov-2012 08:00:00
null,null,cashtown,goal,null,null,11-Nov-2012 08:00:00
null,null,belarus,null,null,null,11-Nov-2012 09:00:00
null,null,coatescreek,goal,null,null,11-Nov-2012 09:00:00
null,null,newlowell,goal,null,null,18-Nov-2012 07:00:00
null,null,newlowell,goal,null,null,18-Nov-2012 07:00:00
null,null,newlowell,goal,null,null,18-Nov-2012 07:00:00
null,null,newlowell,goal,null,null,18-Nov-2012 07:00:00
null,null,coatescreek,goal,null,null,18-Nov-2012 07:00:00
null,null,coatescreek,goal,null,null,18-Nov-2012 07:00:00
null,null,cashtown,goal,null,null,18-Nov-2012 08:00:00
null,null,stayner,goal,null,null,18-Nov-2012 08:00:00
null,null,stayner,goal,null,null,18-Nov-2012 08:00:00
null,null,stayner,goal,null,null,18-Nov-2012 08:00:00
null,null,stayner,goal,null,null,18-Nov-2012 08:00:00
null,null,stayner,goal,null,null,18-Nov-2012 08:00:00
null,null,belarus,goal,null,null,18-Nov-2012 09:00:00
null,null,belarus,goal,null,null,18-Nov-2012 09:00:00
null,null,belarus,goal,null,null,18-Nov-2012 09:00:00
null,null,belarus,goal,null,null,18-Nov-2012 09:00:00
null,null,belarus,goal,null,null,18-Nov-2012 09:00:00
null,null,belarus,goal,null,null,18-Nov-2012 09:00:00
null,null,belarus,goal,null,null,18-Nov-2012 09:00:00
null,null,belarus,goal,null,null,18-Nov-2012 09:00:00
null,null,garner,goal,null,null,18-Nov-2012 09:00:00
null,null,garner,goal,null,null,18-Nov-2012 09:00:00
null,null,garner,goal,null,null,18-Nov-2012 09:00:00
null,null,garner,goal,null,null,18-Nov-2012 09:00:00
null,null,garner,goal,null,null,18-Nov-2012 09:00:00
null,null,garner,goal,null,null,18-Nov-2012 09:00:00
null,null,garner,goal,null,null,18-Nov-2012 09:00:00
null,null,garner,goal,null,null,18-Nov-2012 09:00:00
null,null,garner,goal,null,null,18-Nov-2012 09:00:00
null,null,garner,goal,null,null,18-Nov-2012 09:00:00
null,null,coatescreek,goal,null,null,25-Nov-2012 07:00:00
null,null,coatescreek,goal,null,null,25-Nov-2012 07:00:00
null,null,coatescreek,goal,null,null,25-Nov-2012 07:00:00
null,null,coatescreek,goal,null,null,25-Nov-2012 07:00:00
null,null,coatescreek,goal,null,null,25-Nov-2012 07:00:00
null,null,garner,goal,null,null,25-Nov-2012 07:00:00
null,null,stayner,goal,null,null,25-Nov-2012 08:00:00
null,null,stayner,goal,null,null,25-Nov-2012 08:00:00
null,null,stayner,goal,null,null,25-Nov-2012 08:00:00
null,null,stayner,goal,null,null,25-Nov-2012 08:00:00
null,null,stayner,goal,null,null,25-Nov-2012 08:00:00
null,null,stayner,goal,null,null,25-Nov-2012 08:00:00
null,null,stayner,goal,null,null,25-Nov-2012 08:00:00
null,null,stayner,goal,null,null,25-Nov-2012 08:00:00
null,null,stayner,goal,null,null,25-Nov-2012 08:00:00
null,null,belarus,goal,null,null,25-Nov-2012 08:00:00
null,null,belarus,goal,null,null,25-Nov-2012 08:00:00
null,null,cashtown,goal,null,null,25-Nov-2012 09:00:00
null,null,cashtown,goal,null,null,25-Nov-2012 09:00:00
null,null,cashtown,goal,null,null,25-Nov-2012 09:00:00
null,null,cashtown,goal,null,null,25-Nov-2012 09:00:00
null,null,cashtown,goal,null,null,25-Nov-2012 09:00:00
null,null,newlowell,goal,null,null,25-Nov-2012 09:00:00
null,null,newlowell,goal,null,null,25-Nov-2012 09:00:00
null,null,newlowell,goal,null,null,25-Nov-2012 09:00:00
null,null,newlowell,goal,null,null,25-Nov-2012 09:00:00
null,null,garner,goal,null,null,04-Nov-2012 07:00:00
null,null,garner,goal,null,null,04-Nov-2012 07:00:00
null,null,garner,goal,null,null,04-Nov-2012 07:00:00
null,null,stayner,goal,null,null,04-Nov-2012 07:00:00
null,null,stayner,goal,null,null,04-Nov-2012 07:00:00
null,null,stayner,goal,null,null,04-Nov-2012 07:00:00
null,null,stayner,goal,null,null,04-Nov-2012 07:00:00
null,null,stayner,goal,null,null,04-Nov-2012 07:00:00
null,null,stayner,goal,null,null,04-Nov-2012 07:00:00
null,null,belarus,goal,null,null,04-Nov-2012 08:00:00
null,null,belarus,goal,null,null,04-Nov-2012 08:00:00
null,null,belarus,goal,null,null,04-Nov-2012 08:00:00
null,null,newlowell,goal,null,null,04-Nov-2012 08:00:00
null,null,newlowell,goal,null,null,04-Nov-2012 08:00:00
null,null,newlowell,goal,null,null,04-Nov-2012 08:00:00
null,null,newlowell,goal,null,null,04-Nov-2012 08:00:00
null,null,newlowell,goal,null,null,04-Nov-2012 08:00:00
null,null,coatescreek,goal,null,null,04-Nov-2012 09:00:00
null,null,coatescreek,goal,null,null,04-Nov-2012 09:00:00
null,null,coatescreek,goal,null,null,04-Nov-2012 09:00:00
null,null,coatescreek,goal,null,null,04-Nov-2012 09:00:00
null,null,coatescreek,goal,null,null,04-Nov-2012 09:00:00
null,null,cashtown,goal,null,null,04-Nov-2012 09:00:00
null,null,cashtown,goal,null,null,04-Nov-2012 09:00:00
null,null,cashtown,goal,null,null,04-Nov-2012 09:00:00
null,null,cashtown,goal,null,null,04-Nov-2012 09:00:00
null,null,cashtown,goal,null,null,16-Dec-2012 07:00:00
null,null,cashtown,goal,null,null,16-Dec-2012 07:00:00
null,null,cashtown,goal,null,null,16-Dec-2012 07:00:00
null,null,cashtown,goal,null,null,16-Dec-2012 07:00:00
null,null,cashtown,goal,null,null,16-Dec-2012 07:00:00
null,null,cashtown,goal,null,null,16-Dec-2012 07:00:00
null,null,garner,goal,null,null,16-Dec-2012 07:00:00
null,null,garner,goal,null,null,16-Dec-2012 07:00:00
null,null,garner,goal,null,null,16-Dec-2012 07:00:00
null,null,garner,goal,null,null,16-Dec-2012 07:00:00
null,null,coatescreek,goal,null,null,16-Dec-2012 08:00:00
null,null,coatescreek,goal,null,null,16-Dec-2012 08:00:00
null,null,coatescreek,goal,null,null,16-Dec-2012 08:00:00
null,null,coatescreek,goal,null,null,16-Dec-2012 08:00:00
null,null,coatescreek,goal,null,null,16-Dec-2012 08:00:00
null,null,belarus,goal,null,null,16-Dec-2012 08:00:00
null,null,stayner,goal,null,null,16-Dec-2012 09:00:00
null,null,stayner,goal,null,null,16-Dec-2012 09:00:00
null,null,stayner,goal,null,null,16-Dec-2012 09:00:00
null,null,stayner,goal,null,null,16-Dec-2012 09:00:00
null,null,stayner,goal,null,null,16-Dec-2012 09:00:00
null,null,newlowell,goal,null,null,16-Dec-2012 09:00:00
null,null,newlowell,goal,null,null,16-Dec-2012 09:00:00
null,null,newlowell,goal,null,null,16-Dec-2012 09:00:00
null,null,stayner,goal,null,null,02-Dec-2012 07:00:00
null,null,stayner,goal,null,null,02-Dec-2012 07:00:00
null,null,stayner,goal,null,null,02-Dec-2012 07:00:00
null,null,stayner,goal,null,null,02-Dec-2012 07:00:00
null,null,coatescreek,goal,null,null,02-Dec-2012 07:00:00
null,null,coatescreek,goal,null,null,02-Dec-2012 07:00:00
null,null,newlowell,goal,null,null,02-Dec-2012 08:00:00
null,null,newlowell,goal,null,null,02-Dec-2012 08:00:00
null,null,newlowell,goal,null,null,02-Dec-2012 08:00:00
null,null,newlowell,goal,null,null,02-Dec-2012 08:00:00
null,null,newlowell,goal,null,null,02-Dec-2012 08:00:00
null,null,newlowell,goal,null,null,02-Dec-2012 08:00:00
null,null,newlowell,goal,null,null,02-Dec-2012 08:00:00
null,null,garner,goal,null,null,02-Dec-2012 08:00:00
null,null,garner,goal,null,null,02-Dec-2012 08:00:00
null,null,garner,goal,null,null,02-Dec-2012 08:00:00
null,null,garner,goal,null,null,02-Dec-2012 08:00:00
null,null,cashtown,goal,null,null,02-Dec-2012 09:00:00
null,null,cashtown,goal,null,null,02-Dec-2012 09:00:00
null,null,cashtown,goal,null,null,02-Dec-2012 09:00:00
null,null,cashtown,goal,null,null,02-Dec-2012 09:00:00
null,null,belarus,goal,null,null,02-Dec-2012 09:00:00
null,null,belarus,goal,null,null,02-Dec-2012 09:00:00
null,null,belarus,goal,null,null,02-Dec-2012 09:00:00
null,null,belarus,goal,null,null,02-Dec-2012 09:00:00
null,null,belarus,goal,null,null,02-Dec-2012 09:00:00
null,null,belarus,goal,null,null,02-Dec-2012 09:00:00
null,null,stayner,goal,null,null,23-Dec-2012 07:00:00
null,null,stayner,goal,null,null,23-Dec-2012 07:00:00
null,null,stayner,goal,null,null,23-Dec-2012 07:00:00
null,null,cashtown,goal,null,null,23-Dec-2012 07:00:00
null,null,cashtown,goal,null,null,23-Dec-2012 07:00:00
null,null,cashtown,goal,null,null,23-Dec-2012 07:00:00
null,null,cashtown,goal,null,null,23-Dec-2012 07:00:00
null,null,garner,goal,null,null,23-Dec-2012 08:00:00
null,null,garner,goal,null,null,23-Dec-2012 08:00:00
null,null,garner,goal,null,null,23-Dec-2012 08:00:00
null,null,garner,goal,null,null,23-Dec-2012 08:00:00
null,null,belarus,goal,null,null,23-Dec-2012 08:00:00
null,null,belarus,goal,null,null,23-Dec-2012 08:00:00
null,null,belarus,goal,null,null,23-Dec-2012 08:00:00
null,null,belarus,goal,null,null,23-Dec-2012 08:00:00
null,null,belarus,goal,null,null,23-Dec-2012 08:00:00
null,null,belarus,goal,null,null,23-Dec-2012 08:00:00
null,null,belarus,goal,null,null,23-Dec-2012 08:00:00
null,null,belarus,goal,null,null,23-Dec-2012 08:00:00
null,null,belarus,goal,null,null,23-Dec-2012 08:00:00
null,null,coatescreek,goal,null,null,23-Dec-2012 09:00:00
null,null,coatescreek,goal,null,null,23-Dec-2012 09:00:00
null,null,coatescreek,goal,null,null,23-Dec-2012 09:00:00
null,null,coatescreek,goal,null,null,23-Dec-2012 09:00:00
null,null,coatescreek,goal,null,null,23-Dec-2012 09:00:00
null,null,newlowell,goal,null,null,23-Dec-2012 09:00:00
null,null,newlowell,goal,null,null,23-Dec-2012 09:00:00
null,null,newlowell,goal,null,null,23-Dec-2012 09:00:00
null,null,newlowell,goal,null,null,09-Dec-2012 07:00:00
null,null,newlowell,goal,null,null,09-Dec-2012 07:00:00
null,null,newlowell,goal,null,null,09-Dec-2012 07:00:00
null,null,newlowell,goal,null,null,09-Dec-2012 07:00:00
null,null,newlowell,goal,null,null,09-Dec-2012 07:00:00
null,null,belarus,goal,null,null,09-Dec-2012 07:00:00
null,null,belarus,goal,null,null,09-Dec-2012 07:00:00
null,null,belarus,goal,null,null,09-Dec-2012 07:00:00
null,null,cashtown,goal,null,null,09-Dec-2012 08:00:00
null,null,cashtown,goal,null,null,09-Dec-2012 08:00:00
null,null,cashtown,goal,null,null,09-Dec-2012 08:00:00
null,null,cashtown,goal,null,null,09-Dec-2012 08:00:00
null,null,cashtown,goal,null,null,09-Dec-2012 08:00:00
null,null,coatescreek,goal,null,null,09-Dec-2012 08:00:00
null,null,coatescreek,goal,null,null,09-Dec-2012 08:00:00
null,null,coatescreek,goal,null,null,09-Dec-2012 08:00:00
null,null,stayner,goal,null,null,09-Dec-2012 09:00:00
null,null,stayner,goal,null,null,09-Dec-2012 09:00:00
null,null,stayner,goal,null,null,09-Dec-2012 09:00:00
null,null,stayner,goal,null,null,09-Dec-2012 09:00:00
null,null,stayner,goal,null,null,09-Dec-2012 09:00:00
null,null,stayner,goal,null,null,09-Dec-2012 09:00:00
null,null,garner,goal,null,null,09-Dec-2012 09:00:00
null,null,garner,goal,null,null,09-Dec-2012 09:00:00
null,null,garner,goal,null,null,09-Dec-2012 09:00:00
null,null,garner,goal,null,null,09-Dec-2012 09:00:00
null,null,garner,goal,null,null,09-Dec-2012 09:00:00
null,null,garner,goal,null,null,09-Dec-2012 09:00:00
null,null,coatescreek,goal,null,null,10-Feb-2012 07:00:00
null,null,coatescreek,goal,null,null,10-Feb-2012 07:00:00
null,null,coatescreek,goal,null,null,10-Feb-2012 07:00:00
null,null,coatescreek,goal,null,null,10-Feb-2012 07:00:00
null,null,coatescreek,goal,null,null,10-Feb-2012 07:00:00
null,null,coatescreek,goal,null,null,10-Feb-2012 07:00:00
null,null,coatescreek,goal,null,null,10-Feb-2012 07:00:00
null,null,coatescreek,goal,null,null,10-Feb-2012 07:00:00
null,null,cashtown,goal,null,null,10-Feb-2012 07:00:00
null,null,cashtown,goal,null,null,10-Feb-2012 07:00:00
null,null,cashtown,goal,null,null,10-Feb-2012 07:00:00
null,null,stayner,goal,null,null,10-Feb-2012 08:00:00
null,null,stayner,goal,null,null,10-Feb-2012 08:00:00
null,null,stayner,goal,null,null,10-Feb-2012 08:00:00
null,null,stayner,goal,null,null,10-Feb-2012 08:00:00
null,null,stayner,goal,null,null,10-Feb-2012 08:00:00
null,null,stayner,goal,null,null,10-Feb-2012 08:00:00
